Posted Date,Type,Description,Amount,Account,Notes,Balance,Raw Description
2025-08-25T05:00:00+00,deposit,Square Inc SQ250825 250825 T382N5W69B07M12 PREAUTHORIZED CREDIT,103.01,0617,,3140.58,Square Inc SQ250825 250825 T382N5W69B07M12 PREAUTHORIZED CREDIT
2025-08-26T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 825233000189842*10 66033492\\ PREAUTHORIZED CREDIT,94.06,0617,,3234.64,AETNA AS01 HCCLAIMPMT 825233000189842*10 66033492\\ PREAUTHORIZED CREDIT
2025-08-26T05:00:00+00,deposit,Square Inc SQ250826 250826 T3QNDA8N3X56S1E PREAUTHORIZED CREDIT,100.59,0617,,3335.23,Square Inc SQ250826 250826 T3QNDA8N3X56S1E PREAUTHORIZED CREDIT
2025-08-26T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2381131L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-286.24,0617,,3048.99,INTERNET/PHONE TRSFR REF 2381131L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-08-27T05:00:00+00,deposit,Square Inc SQ250827 250827 T3R509NSHK2FW26 PREAUTHORIZED CREDIT,89.40,0617,,3138.39,Square Inc SQ250827 250827 T3R509NSHK2FW26 PREAUTHORIZED CREDIT
2025-08-27T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2390736L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-85.97,0617,,3052.42,INTERNET/PHONE TRSFR REF 2390736L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-08-28T05:00:00+00,deposit,Square Inc SQ250828 250828 T39N2M7CWDQ7ZWK PREAUTHORIZED CREDIT,105.32,0617,,3157.74,Square Inc SQ250828 250828 T39N2M7CWDQ7ZWK PREAUTHORIZED CREDIT
2025-08-28T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 731668167*18607857 90\\ PREAUTHORIZED CREDIT,177.89,0617,,3335.63,PAY PLUS HCCLAIMPMT 731668167*18607857 90\\ PREAUTHORIZED CREDIT
2025-08-28T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2401326L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-272.34,0617,,3063.29,INTERNET/PHONE TRSFR REF 2401326L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-08-29T05:00:00+00,deposit,Square Inc SQ250829 250829 T3H6B4D16GHEN3S PREAUTHORIZED CREDIT,403.08,0617,,3466.37,Square Inc SQ250829 250829 T3H6B4D16GHEN3S PREAUTHORIZED CREDIT
2025-08-29T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2411350L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-387.61,0617,,3078.76,INTERNET/PHONE TRSFR REF 2411350L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-08-29T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#85 559479 PREAUTHORIZED WD,-5.00,0617,,3073.76,PAY PLUS ACHTrans FeeTransfer REF#85 559479 PREAUTHORIZED WD
2025-08-31T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-4.68,0617,,3069.08,SERVICE CHARGE MONTHLY
2025-09-03T05:00:00+00,deposit,HUMANA INS CO HCCLAIMPMT 166727938250901*13 91263473\\ PREAUTHORIZED CREDIT,96.72,0617,,3165.80,HUMANA INS CO HCCLAIMPMT 166727938250901*13 91263473\\ PREAUTHORIZED CREDIT
2025-09-03T05:00:00+00,deposit,HMP-UT HCCLAIMPMT 166621638250831*12 08411422\\ PREAUTHORIZED CREDIT,47.24,0617,,3213.04,HMP-UT HCCLAIMPMT 166621638250831*12 08411422\\ PREAUTHORIZED CREDIT
2025-09-03T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 882523901072030*10 66033492\\ PREAUTHORIZED CREDIT,142.77,0617,,3355.81,AETNA AS01 HCCLAIMPMT 882523901072030*10 66033492\\ PREAUTHORIZED CREDIT
2025-09-03T05:00:00+00,deposit,Square Inc SQ250903 250903 T3WYE0TM49T4SKE PREAUTHORIZED CREDIT,184.81,0617,,3540.62,Square Inc SQ250903 250903 T3WYE0TM49T4SKE PREAUTHORIZED CREDIT
2025-09-03T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2460722L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-453.44,0617,,3087.18,INTERNET/PHONE TRSFR REF 2460722L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-04T05:00:00+00,deposit,Square Inc SQ250904 250904 T372T7T667Q7XJX PREAUTHORIZED CREDIT,101.67,0617,,3188.85,Square Inc SQ250904 250904 T372T7T667Q7XJX PREAUTHORIZED CREDIT
2025-09-05T05:00:00+00,deposit,Square Inc SQ250905 250905 T37R715RTZ1RYCQ PREAUTHORIZED CREDIT,166.74,0617,,3355.59,Square Inc SQ250905 250905 T37R715RTZ1RYCQ PREAUTHORIZED CREDIT
2025-09-05T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 734948212*16803069 08\\ PREAUTHORIZED CREDIT,154.15,0617,,3509.74,PAY PLUS HCCLAIMPMT 734948212*16803069 08\\ PREAUTHORIZED CREDIT
2025-09-05T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2480719L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-406.34,0617,,3103.40,INTERNET/PHONE TRSFR REF 2480719L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-08T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 734706278*13919952 76\\ PREAUTHORIZED CREDIT,185.39,0617,,3288.79,PAY PLUS HCCLAIMPMT 734706278*13919952 76\\ PREAUTHORIZED CREDIT
2025-09-08T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#86 864869 PREAUTHORIZED WD,-20.98,0617,,3267.81,PAY PLUS ACHTrans FeeTransfer REF#86 864869 PREAUTHORIZED WD
2025-09-09T05:00:00+00,deposit,Square Inc SQ250909 250909 T3T826NX5K35WYK PREAUTHORIZED CREDIT,154.68,0617,,3422.49,Square Inc SQ250909 250909 T3T826NX5K35WYK PREAUTHORIZED CREDIT
2025-09-09T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2521618L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-327.02,0617,,3095.47,INTERNET/PHONE TRSFR REF 2521618L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-09T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#87 122427 PREAUTHORIZED WD,-5.00,0617,,3090.47,PAY PLUS ACHTrans FeeTransfer REF#87 122427 PREAUTHORIZED WD
2025-09-10T05:00:00+00,deposit,Square Inc SQ250910 250910 T38EJX1HD1K4GKE PREAUTHORIZED CREDIT,170.85,0617,,3261.32,Square Inc SQ250910 250910 T38EJX1HD1K4GKE PREAUTHORIZED CREDIT
2025-09-10T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 737330445*18607857 90\\ PREAUTHORIZED CREDIT,76.68,0617,,3338.00,PAY PLUS HCCLAIMPMT 737330445*18607857 90\\ PREAUTHORIZED CREDIT
2025-09-10T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2530730L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-238.03,0617,,3099.97,INTERNET/PHONE TRSFR REF 2530730L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-11T05:00:00+00,deposit,Square Inc SQ250911 250911 T370AX8QN796SW2 PREAUTHORIZED CREDIT,157.07,0617,,3257.04,Square Inc SQ250911 250911 T370AX8QN796SW2 PREAUTHORIZED CREDIT
2025-09-11T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2540833L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-151.04,0617,,3106.00,INTERNET/PHONE TRSFR REF 2540833L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-11T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#87 647011 PREAUTHORIZED WD,-14.37,0617,,3091.63,PAY PLUS ACHTrans FeeTransfer REF#87 647011 PREAUTHORIZED WD
2025-09-12T05:00:00+00,deposit,Square Inc SQ250912 250912 T36HRXJRH7YP0RT PREAUTHORIZED CREDIT,95.92,0617,,3187.55,Square Inc SQ250912 250912 T36HRXJRH7YP0RT PREAUTHORIZED CREDIT
2025-09-15T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 738797664*13919952 76\\ PREAUTHORIZED CREDIT,234.32,0617,,3421.87,PAY PLUS HCCLAIMPMT 738797664*13919952 76\\ PREAUTHORIZED CREDIT
2025-09-15T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2581006L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-317.57,0617,,3104.30,INTERNET/PHONE TRSFR REF 2581006L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-16T05:00:00+00,deposit,AETNA A04 HCCLAIMPMT 825254000354110*10 66033492\\ PREAUTHORIZED CREDIT,236.64,0617,,3340.94,AETNA A04 HCCLAIMPMT 825254000354110*10 66033492\\ PREAUTHORIZED CREDIT
2025-09-16T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#88 419319 PREAUTHORIZED WD,-34.35,0617,,3306.59,PAY PLUS ACHTrans FeeTransfer REF#88 419319 PREAUTHORIZED WD
2025-09-17T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 882525401049782*10 66033492\\ PREAUTHORIZED CREDIT,194.63,0617,,3501.22,AETNA AS01 HCCLAIMPMT 882525401049782*10 66033492\\ PREAUTHORIZED CREDIT
2025-09-17T05:00:00+00,deposit,Square Inc SQ250917 250917 T373H30KHPQYVHQ PREAUTHORIZED CREDIT,57.78,0617,,3559.00,Square Inc SQ250917 250917 T373H30KHPQYVHQ PREAUTHORIZED CREDIT
2025-09-17T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2601211L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-470.28,0617,,3088.72,INTERNET/PHONE TRSFR REF 2601211L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-18T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 892525601072105*10 66033492\\ PREAUTHORIZED CREDIT,323.01,0617,,3411.73,AETNA AS01 HCCLAIMPMT 892525601072105*10 66033492\\ PREAUTHORIZED CREDIT
2025-09-19T05:00:00+00,deposit,Square Inc SQ250919 250919 T3MY67C20TQC8KC PREAUTHORIZED CREDIT,61.05,0617,,3472.78,Square Inc SQ250919 250919 T3MY67C20TQC8KC PREAUTHORIZED CREDIT
2025-09-22T05:00:00+00,deposit,Square Inc SQ250922 250922 T3P61EGH3GNFV37 PREAUTHORIZED CREDIT,89.71,0617,,3562.49,Square Inc SQ250922 250922 T3P61EGH3GNFV37 PREAUTHORIZED CREDIT
2025-09-23T05:00:00+00,deposit,HMP-UT HCCLAIMPMT 168178391250921*12 08411422\\ PREAUTHORIZED CREDIT,173.56,0617,,3736.05,HMP-UT HCCLAIMPMT 168178391250921*12 08411422\\ PREAUTHORIZED CREDIT
2025-09-23T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2660706L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-622.49,0617,,3113.56,INTERNET/PHONE TRSFR REF 2660706L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-24T05:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897799250*12623260 76~ PREAUTHORIZED CREDIT,90.69,0617,,3204.25,NORIDIAN AZUTMT HCCLAIMPMT 897799250*12623260 76~ PREAUTHORIZED CREDIT
2025-09-24T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 746598997*18607857 90\\ PREAUTHORIZED CREDIT,133.76,0617,,3338.01,PAY PLUS HCCLAIMPMT 746598997*18607857 90\\ PREAUTHORIZED CREDIT
2025-09-24T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2670726L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-215.84,0617,,3122.17,INTERNET/PHONE TRSFR REF 2670726L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-25T05:00:00+00,deposit,Square Inc SQ250925 250925 T39HZFR0X062A7Z PREAUTHORIZED CREDIT,61.77,0617,,3183.94,Square Inc SQ250925 250925 T39HZFR0X062A7Z PREAUTHORIZED CREDIT
2025-09-25T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#90 171551 PREAUTHORIZED WD,-32.84,0617,,3151.10,PAY PLUS ACHTrans FeeTransfer REF#90 171551 PREAUTHORIZED WD
2025-09-26T05:00:00+00,deposit,Square Inc SQ250926 250926 T384XYQD8PE26Y8 PREAUTHORIZED CREDIT,93.92,0617,,3245.02,Square Inc SQ250926 250926 T384XYQD8PE26Y8 PREAUTHORIZED CREDIT
2025-09-29T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 746895274*13919952 76\\ PREAUTHORIZED CREDIT,50.72,0617,,3295.74,PAY PLUS HCCLAIMPMT 746895274*13919952 76\\ PREAUTHORIZED CREDIT
2025-09-29T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 892526601039531*10 66033492\\ PREAUTHORIZED CREDIT,141.56,0617,,3437.30,AETNA AS01 HCCLAIMPMT 892526601039531*10 66033492\\ PREAUTHORIZED CREDIT
2025-09-29T05:00:00+00,deposit,Square Inc SQ250929 250929 T3K9DJSYQN6SRHX PREAUTHORIZED CREDIT,201.32,0617,,3638.62,Square Inc SQ250929 250929 T3K9DJSYQN6SRHX PREAUTHORIZED CREDIT
2025-09-29T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2720744L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-528.21,0617,,3110.41,INTERNET/PHONE TRSFR REF 2720744L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-30T05:00:00+00,deposit,Square Inc SQ250930 250930 T38347ZTJZE6SDM PREAUTHORIZED CREDIT,157.43,0617,,3267.84,Square Inc SQ250930 250930 T38347ZTJZE6SDM PREAUTHORIZED CREDIT
2025-09-30T05:00:00+00,deposit,HMP-UT HCCLAIMPMT 168449880250926*12 08411422\\ PREAUTHORIZED CREDIT,159.32,0617,,3427.16,HMP-UT HCCLAIMPMT 168449880250926*12 08411422\\ PREAUTHORIZED CREDIT
2025-09-30T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 825268000315071*10 66033492\\ PREAUTHORIZED CREDIT,59.88,0617,,3487.04,AETNA AS01 HCCLAIMPMT 825268000315071*10 66033492\\ PREAUTHORIZED CREDIT
2025-09-30T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-55.00,0617,,3432.04,SERVICE CHARGE MONTHLY
2025-09-30T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2731044L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-362.18,0617,,3069.86,INTERNET/PHONE TRSFR REF 2731044L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-09-30T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#90 803363 PREAUTHORIZED WD,-23.81,0617,,3046.05,PAY PLUS ACHTrans FeeTransfer REF#90 803363 PREAUTHORIZED WD
2025-10-01T05:00:00+00,deposit,Square Inc SQ251001 251001 T3NHNWNKK0MPZNK PREAUTHORIZED CREDIT,283.78,0617,,3329.83,Square Inc SQ251001 251001 T3NHNWNKK0MPZNK PREAUTHORIZED CREDIT
2025-10-01T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2740733L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-272.89,0617,,3056.94,INTERNET/PHONE TRSFR REF 2740733L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-02T05:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897826817*12623260 76~ PREAUTHORIZED CREDIT,89.47,0617,,3146.41,NORIDIAN AZUTMT HCCLAIMPMT 897826817*12623260 76~ PREAUTHORIZED CREDIT
2025-10-02T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 751300066*18607857 90\\ PREAUTHORIZED CREDIT,147.52,0617,,3293.93,PAY PLUS HCCLAIMPMT 751300066*18607857 90\\ PREAUTHORIZED CREDIT
2025-10-02T05:00:00+00,deposit,Square Inc SQ251002 251002 T35ZBCBET3THSE9 PREAUTHORIZED CREDIT,401.80,0617,,3695.73,Square Inc SQ251002 251002 T35ZBCBET3THSE9 PREAUTHORIZED CREDIT
2025-10-02T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2750723L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-614.27,0617,,3081.46,INTERNET/PHONE TRSFR REF 2750723L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-03T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 750187452*13919952 76\\ PREAUTHORIZED CREDIT,229.36,0617,,3310.82,PAY PLUS HCCLAIMPMT 750187452*13919952 76\\ PREAUTHORIZED CREDIT
2025-10-03T05:00:00+00,deposit,Square Inc SQ251003 251003 T3X3XZCQNF3H1GW PREAUTHORIZED CREDIT,109.62,0617,,3420.44,Square Inc SQ251003 251003 T3X3XZCQNF3H1GW PREAUTHORIZED CREDIT
2025-10-03T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2760836L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-325.97,0617,,3094.47,INTERNET/PHONE TRSFR REF 2760836L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-03T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#91 809890 PREAUTHORIZED WD,-55.00,0617,,3039.47,PAY PLUS ACHTrans FeeTransfer REF#91 809890 PREAUTHORIZED WD
2025-10-06T05:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897836057*12623260 76~ PREAUTHORIZED CREDIT,29.85,0617,,3069.32,NORIDIAN AZUTMT HCCLAIMPMT 897836057*12623260 76~ PREAUTHORIZED CREDIT
2025-10-06T05:00:00+00,deposit,Square Inc SQ251006 251006 T35GCMNWTMKHJ8K PREAUTHORIZED CREDIT,196.21,0617,,3265.53,Square Inc SQ251006 251006 T35GCMNWTMKHJ8K PREAUTHORIZED CREDIT
2025-10-06T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2791628L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-217.38,0617,,3048.15,INTERNET/PHONE TRSFR REF 2791628L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-06T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#91 920769 PREAUTHORIZED WD,-55.00,0617,,2993.15,PAY PLUS ACHTrans FeeTransfer REF#91 920769 PREAUTHORIZED WD
2025-10-07T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 825275000248933*10 66033492\\ PREAUTHORIZED CREDIT,115.19,0617,,3108.34,AETNA AS01 HCCLAIMPMT 825275000248933*10 66033492\\ PREAUTHORIZED CREDIT
2025-10-07T05:00:00+00,deposit,Square Inc SQ251007 251007 T3Y54TJGH4MA53F PREAUTHORIZED CREDIT,81.20,0617,,3189.54,Square Inc SQ251007 251007 T3Y54TJGH4MA53F PREAUTHORIZED CREDIT
2025-10-08T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 754795444*18607857 90\\ PREAUTHORIZED CREDIT,203.02,0617,,3392.56,PAY PLUS HCCLAIMPMT 754795444*18607857 90\\ PREAUTHORIZED CREDIT
2025-10-08T05:00:00+00,deposit,Square Inc SQ251008 251008 T32J10P2N3S5TW2 PREAUTHORIZED CREDIT,119.97,0617,,3512.53,Square Inc SQ251008 251008 T32J10P2N3S5TW2 PREAUTHORIZED CREDIT
2025-10-09T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2820313L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-499.45,0617,,3013.08,INTERNET/PHONE TRSFR REF 2820313L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-09T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#92 791622 PREAUTHORIZED WD,-35.00,0617,,2978.08,PAY PLUS ACHTrans FeeTransfer REF#92 791622 PREAUTHORIZED WD
2025-10-10T05:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897854023*12623260 76~ PREAUTHORIZED CREDIT,97.37,0617,,3075.45,NORIDIAN AZUTMT HCCLAIMPMT 897854023*12623260 76~ PREAUTHORIZED CREDIT
2025-10-14T05:00:00+00,deposit,Square Inc SQ251013 251014 T31CRQ1CVEFTH4Z PREAUTHORIZED CREDIT,163.90,0617,,3239.35,Square Inc SQ251013 251014 T31CRQ1CVEFTH4Z PREAUTHORIZED CREDIT
2025-10-14T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2870705L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-251.24,0617,,2988.11,INTERNET/PHONE TRSFR REF 2870705L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-15T05:00:00+00,deposit,Square Inc SQ251015 251015 T3KYE5Z9EBF6Q10 PREAUTHORIZED CREDIT,176.72,0617,,3164.83,Square Inc SQ251015 251015 T3KYE5Z9EBF6Q10 PREAUTHORIZED CREDIT
2025-10-15T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 758804112*18607857 90\\ PREAUTHORIZED CREDIT,162.37,0617,,3327.20,PAY PLUS HCCLAIMPMT 758804112*18607857 90\\ PREAUTHORIZED CREDIT
2025-10-15T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2880803L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-326.08,0617,,3001.12,INTERNET/PHONE TRSFR REF 2880803L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-16T05:00:00+00,deposit,Square Inc SQ251016 251016 T3HN1QSH8MT7E11 PREAUTHORIZED CREDIT,162.60,0617,,3163.72,Square Inc SQ251016 251016 T3HN1QSH8MT7E11 PREAUTHORIZED CREDIT
2025-10-16T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2890813L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-156.36,0617,,3007.36,INTERNET/PHONE TRSFR REF 2890813L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-16T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#93 831448 PREAUTHORIZED WD,-5.00,0617,,3002.36,PAY PLUS ACHTrans FeeTransfer REF#93 831448 PREAUTHORIZED WD
2025-10-17T05:00:00+00,deposit,Square Inc SQ251017 251017 T3Z2AX794QF1AQX PREAUTHORIZED CREDIT,57.57,0617,,3059.93,Square Inc SQ251017 251017 T3Z2AX794QF1AQX PREAUTHORIZED CREDIT
2025-10-17T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2900733L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-55.36,0617,,3004.57,INTERNET/PHONE TRSFR REF 2900733L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-20T05:00:00+00,deposit,Square Inc SQ251020 251020 T3TCZY3TV2DCM0S PREAUTHORIZED CREDIT,101.39,0617,,3105.96,Square Inc SQ251020 251020 T3TCZY3TV2DCM0S PREAUTHORIZED CREDIT
2025-10-20T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2930814L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-97.50,0617,,3008.46,INTERNET/PHONE TRSFR REF 2930814L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-21T05:00:00+00,deposit,Square Inc SQ251021 251021 T3D4RX4FJ7N41CX PREAUTHORIZED CREDIT,58.86,0617,,3067.32,Square Inc SQ251021 251021 T3D4RX4FJ7N41CX PREAUTHORIZED CREDIT
2025-10-21T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2940750L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-56.60,0617,,3010.72,INTERNET/PHONE TRSFR REF 2940750L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-22T05:00:00+00,deposit,Square Inc SQ251022 251022 T31WAK5QTDM1HRN PREAUTHORIZED CREDIT,232.21,0617,,3242.93,Square Inc SQ251022 251022 T31WAK5QTDM1HRN PREAUTHORIZED CREDIT
2025-10-22T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 762641926*18701892 37\\ PREAUTHORIZED CREDIT,238.29,0617,,3481.22,PAY PLUS HCCLAIMPMT 762641926*18701892 37\\ PREAUTHORIZED CREDIT
2025-10-22T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2950503L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-452.44,0617,,3028.78,INTERNET/PHONE TRSFR REF 2950503L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-23T05:00:00+00,deposit,Square Inc SQ251023 251023 T36B9K2B246PJF7 PREAUTHORIZED CREDIT,562.14,0617,,3590.92,Square Inc SQ251023 251023 T36B9K2B246PJF7 PREAUTHORIZED CREDIT
2025-10-23T05:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#95 380355 PREAUTHORIZED WD,-5.00,0617,,3585.92,PAY PLUS ACHTrans FeeTransfer REF#95 380355 PREAUTHORIZED WD
2025-10-24T05:00:00+00,deposit,Square Inc SQ251024 251024 T39QNXA1X3H31PY PREAUTHORIZED CREDIT,273.66,0617,,3859.58,Square Inc SQ251024 251024 T39QNXA1X3H31PY PREAUTHORIZED CREDIT
2025-10-24T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2970338L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-803.72,0617,,3055.86,INTERNET/PHONE TRSFR REF 2970338L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-27T05:00:00+00,deposit,Square Inc SQ251027 251027 T3HABWBNH936DQR PREAUTHORIZED CREDIT,199.69,0617,,3255.55,Square Inc SQ251027 251027 T3HABWBNH936DQR PREAUTHORIZED CREDIT
2025-10-27T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 3000748L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-192.03,0617,,3063.52,INTERNET/PHONE TRSFR REF 3000748L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-28T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 825296000343319*10 66033492\\ PREAUTHORIZED CREDIT,241.79,0617,,3305.31,AETNA AS01 HCCLAIMPMT 825296000343319*10 66033492\\ PREAUTHORIZED CREDIT
2025-10-28T05:00:00+00,deposit,Square Inc SQ251028 251028 T3WH15BBQ5JBZYE PREAUTHORIZED CREDIT,146.12,0617,,3451.43,Square Inc SQ251028 251028 T3WH15BBQ5JBZYE PREAUTHORIZED CREDIT
2025-10-28T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 3010728L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-373.02,0617,,3078.41,INTERNET/PHONE TRSFR REF 3010728L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-10-29T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 882529601054005*10 66033492\\ PREAUTHORIZED CREDIT,120.97,0617,,3199.38,AETNA AS01 HCCLAIMPMT 882529601054005*10 66033492\\ PREAUTHORIZED CREDIT
