Posted Date,Type,Description,Amount,Account,Notes,Balance,Raw Description
2025-02-07T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT TZ93289393*1411289 245*000087726\\ PREAUTHORIZED CREDIT,139.70,0625,,91604.16,UNITEDHEALTHCARE HCCLAIMPMT TZ93289393*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-02-10T05:00:00+00,withdrawal,CHECK 228,-447.20,0625,,91156.96,CHECK 228
2025-02-11T05:00:00+00,withdrawal,CHECK 229,-317.00,0625,,90839.96,CHECK 229
2025-02-11T05:00:00+00,withdrawal,AdvancedMD Fees 240917 76047525 PREAUTHORIZED WD,-357.82,0625,,90482.14,AdvancedMD Fees 240917 76047525 PREAUTHORIZED WD
2025-02-11T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24257B1000080336-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",89.93,0625,,90572.07,"SH-SELECTHEALTH, HCCLAIMPMT 24257B1000080336-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-12T05:00:00+00,withdrawal,CHECK 230,-1346.65,0625,,89225.42,CHECK 230
2025-02-12T05:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 240918 363105 PREAUTHORIZED WD,-195.50,0625,,89029.92,IPFS866-412-1823 IPFSPMTCOD 240918 363105 PREAUTHORIZED WD
2025-02-13T05:00:00+00,withdrawal,TRAVELERS BUS INSUR 240919 9022126 PREAUTHORIZED WD,-181.05,0625,,88848.87,TRAVELERS BUS INSUR 240919 9022126 PREAUTHORIZED WD
2025-02-13T05:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 240919 PREAUTHORIZED WD,-39.05,0625,,88809.82,WEBTIMECLOCK.COM WEBTIMECLK 240919 PREAUTHORIZED WD
2025-02-13T05:00:00+00,deposit,National Foundat HCCLAIMPMT 2578265426*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT,44.55,0625,,88854.37,National Foundat HCCLAIMPMT 2578265426*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT
2025-02-13T05:00:00+00,deposit,National Foundat HCCLAIMPMT 2578265417*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT,204.98,0625,,89059.35,National Foundat HCCLAIMPMT 2578265417*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT
2025-02-13T05:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11130327245*136273 9571*000036273\\ PREAUTHORIZED CREDIT,120.26,0625,,89179.61,AARP Supplementa HCCLAIMPMT 11130327245*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2025-02-14T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24262B1000142808-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",247.86,0625,,89427.47,"SH-SELECTHEALTH, HCCLAIMPMT 24262B1000142808-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-14T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24262B1000071705-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",125.37,0625,,89552.84,"SH-SELECTHEALTH, HCCLAIMPMT 24262B1000071705-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-14T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172176841*4870200 138*870200138\\ PREAUTHORIZED CREDIT,94.04,0625,,89646.88,Regence BCBSU HCCLAIMPMT 0172176841*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-02-14T05:00:00+00,deposit,Regence BCBSU - HCCLAIMPMT 0240971049*4870200 138*870200138\\ PREAUTHORIZED CREDIT,158.27,0625,,89805.15,Regence BCBSU - HCCLAIMPMT 0240971049*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-02-14T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT TZ94009613*1411289 245*000087726\\ PREAUTHORIZED CREDIT,157.35,0625,,89962.50,UNITEDHEALTHCARE HCCLAIMPMT TZ94009613*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-02-19T05:00:00+00,deposit,UNIVERSITY HEALT HCCLAIMPMT 700283110*18760005 25\\ PREAUTHORIZED CREDIT,52.68,0625,,90015.18,UNIVERSITY HEALT HCCLAIMPMT 700283110*18760005 25\\ PREAUTHORIZED CREDIT
2025-02-19T05:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11133166679*136273 9571*000036273\\ PREAUTHORIZED CREDIT,169.16,0625,,90184.34,AARP Supplementa HCCLAIMPMT 11133166679*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2025-02-20T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 240926 465698325 PREAUTHORIZED WD,-567.42,0625,,89616.92,INTUIT PAYROLL S QUICKBOOKS 240926 465698325 PREAUTHORIZED WD
2025-02-21T05:00:00+00,withdrawal,CHECK 234,-498.05,0625,,89118.87,CHECK 234
2025-02-21T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172179136*4870200 138*870200138\\ PREAUTHORIZED CREDIT,41.83,0625,,89160.70,Regence BCBSU HCCLAIMPMT 0172179136*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-02-21T05:00:00+00,deposit,Optum HCCLAIMPMT 2591288175*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,180.03,0625,,89340.73,Optum HCCLAIMPMT 2591288175*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2025-02-25T05:00:00+00,withdrawal,CHECK 233,-932.07,0625,,88408.66,CHECK 233
2025-02-25T05:00:00+00,withdrawal,CHECK 232,-357.72,0625,,88050.94,CHECK 232
2025-02-25T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24271B1000168265-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",46.52,0625,,88097.46,"SH-SELECTHEALTH, HCCLAIMPMT 24271B1000168265-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-25T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24271B1000080252-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",72.53,0625,,88169.99,"SH-SELECTHEALTH, HCCLAIMPMT 24271B1000080252-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-25T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24271B1000057519-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",254.81,0625,,88424.80,"SH-SELECTHEALTH, HCCLAIMPMT 24271B1000057519-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-26T05:00:00+00,withdrawal,"HENRY SCHEIN, IN AR-EFT REF*6O*1646011\\ PREAUTHORIZED WD",-203.40,0625,,88221.40,"HENRY SCHEIN, IN AR-EFT REF*6O*1646011\\ PREAUTHORIZED WD"
2025-02-26T05:00:00+00,deposit,UNIVERSITY HEALT HCCLAIMPMT 80619786*187600052 5\\ PREAUTHORIZED CREDIT,107.43,0625,,88328.83,UNIVERSITY HEALT HCCLAIMPMT 80619786*187600052 5\\ PREAUTHORIZED CREDIT
2025-02-27T05:00:00+00,withdrawal,CHECK 235,-442.57,0625,,87886.26,CHECK 235
2025-02-28T05:00:00+00,deposit,SH-RIO TINTO AME HCCLAIMPMT 24276B1000033992-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,420.84,0625,,88307.10,SH-RIO TINTO AME HCCLAIMPMT 24276B1000033992-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-02-28T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172184771*4870200 138*870200138\\ PREAUTHORIZED CREDIT,95.67,0625,,88402.77,Regence BCBSU HCCLAIMPMT 0172184771*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-02-28T05:00:00+00,deposit,SH - 1-800 CONTA HCCLAIMPMT 24276B1000043228-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,278.45,0625,,88681.22,SH - 1-800 CONTA HCCLAIMPMT 24276B1000043228-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-02-28T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT TZ95481907*1411289 245*000087726\\ PREAUTHORIZED CREDIT,165.37,0625,,88846.59,UNITEDHEALTHCARE HCCLAIMPMT TZ95481907*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-02-28T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24276B1000074555-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",439.94,0625,,89286.53,"SH-SELECTHEALTH, HCCLAIMPMT 24276B1000074555-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-03-04T05:00:00+00,deposit,UMR HCCLAIMPMT CE4263014535665427 4883780*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT,45.94,0625,,89332.47,UMR HCCLAIMPMT CE4263014535665427 4883780*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT
2025-03-06T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 241010 465698325 PREAUTHORIZED WD,-1193.17,0625,,88139.30,INTUIT PAYROLL S QUICKBOOKS 241010 465698325 PREAUTHORIZED WD
2025-03-06T05:00:00+00,withdrawal,AMAZON MARKETPLA INTERNET 241010 PREAUTHORIZED WD,-107.01,0625,,88032.29,AMAZON MARKETPLA INTERNET 241010 PREAUTHORIZED WD
2025-03-07T05:00:00+00,withdrawal,CHECK 236,-397.74,0625,,87634.55,CHECK 236
2025-03-07T05:00:00+00,withdrawal,AMAZON MARKETPLA INTERNET 241011 PREAUTHORIZED WD,-53.52,0625,,87581.03,AMAZON MARKETPLA INTERNET 241011 PREAUTHORIZED WD
2025-03-07T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24283B1000159045-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",91.46,0625,,87672.49,"SH-SELECTHEALTH, HCCLAIMPMT 24283B1000159045-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-03-07T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172188650*4870200 138*870200138\\ PREAUTHORIZED CREDIT,112.94,0625,,87785.43,Regence BCBSU HCCLAIMPMT 0172188650*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-03-11T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24285B1000096507-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",54.06,0625,,87839.49,"SH-SELECTHEALTH, HCCLAIMPMT 24285B1000096507-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-03-12T05:00:00+00,withdrawal,CHECK 237,-388.20,0625,,87451.29,CHECK 237
2025-03-12T05:00:00+00,deposit,UNIVERSITY HEALT HCCLAIMPMT 80621642*187600052 5\\ PREAUTHORIZED CREDIT,118.55,0625,,87569.84,UNIVERSITY HEALT HCCLAIMPMT 80621642*187600052 5\\ PREAUTHORIZED CREDIT
2025-03-12T05:00:00+00,deposit,UNIVERSITY HEALT HCCLAIMPMT 700284883*18760005 25\\ PREAUTHORIZED CREDIT,222.05,0625,,87791.89,UNIVERSITY HEALT HCCLAIMPMT 700284883*18760005 25\\ PREAUTHORIZED CREDIT
2025-03-13T05:00:00+00,withdrawal,AdvancedMD Fees 241017 76047525 PREAUTHORIZED WD,-237.97,0625,,87553.92,AdvancedMD Fees 241017 76047525 PREAUTHORIZED WD
2025-03-13T05:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11143739415*136273 9571*000036273\\ PREAUTHORIZED CREDIT,177.79,0625,,87731.71,AARP Supplementa HCCLAIMPMT 11143739415*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2025-03-14T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24290B1000061717-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",135.01,0625,,87866.72,"SH-SELECTHEALTH, HCCLAIMPMT 24290B1000061717-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-03-14T05:00:00+00,deposit,Regence BlueShie HCCLAIMPMT 0121502797*4820206 874*820206874\\ PREAUTHORIZED CREDIT,91.61,0625,,87958.33,Regence BlueShie HCCLAIMPMT 0121502797*4820206 874*820206874\\ PREAUTHORIZED CREDIT
2025-03-14T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W300977211*1411289 245*000087726\\ PREAUTHORIZED CREDIT,77.95,0625,,88036.28,UNITEDHEALTHCARE HCCLAIMPMT W300977211*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-03-14T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24290B1000155752-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",145.38,0625,,88181.66,"SH-SELECTHEALTH, HCCLAIMPMT 24290B1000155752-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-03-17T05:00:00+00,withdrawal,COMCAST CABLE 241021 PREAUTHORIZED WD,-100.70,0625,,88080.96,COMCAST CABLE 241021 PREAUTHORIZED WD
2025-03-17T05:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 241021 PREAUTHORIZED WD,-5.00,0625,,88075.96,WEBTIMECLOCK.COM WEBTIMECLK 241021 PREAUTHORIZED WD
2025-03-18T05:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT R8075300*141128924 5*000087726\\ PREAUTHORIZED CREDIT,177.94,0625,,88253.90,UnitedHealthcare HCCLAIMPMT R8075300*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2025-03-19T05:00:00+00,withdrawal,AMAZON MARKETPLA INTERNET 241023 PREAUTHORIZED WD,-35.72,0625,,88218.18,AMAZON MARKETPLA INTERNET 241023 PREAUTHORIZED WD
2025-03-20T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 241024 465698325 PREAUTHORIZED WD,-1216.66,0625,,87001.52,INTUIT PAYROLL S QUICKBOOKS 241024 465698325 PREAUTHORIZED WD
2025-03-20T05:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11147817245*136273 9571*000036273\\ PREAUTHORIZED CREDIT,319.63,0625,,87321.15,AARP Supplementa HCCLAIMPMT 11147817245*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2025-03-21T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000029530255,-5.00,0625,,87316.15,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000029530255
2025-03-21T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24297B1000150929-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",155.04,0625,,87471.19,"SH-SELECTHEALTH, HCCLAIMPMT 24297B1000150929-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-03-21T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172196150*4870200 138*870200138\\ PREAUTHORIZED CREDIT,131.97,0625,,87603.16,Regence BCBSU HCCLAIMPMT 0172196150*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-03-21T05:00:00+00,deposit,SH-RIO TINTO AME HCCLAIMPMT 24297B1000028468-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,73.76,0625,,87676.92,SH-RIO TINTO AME HCCLAIMPMT 24297B1000028468-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-03-21T05:00:00+00,deposit,UMR HCCLAIMPMT CE4261709989068429 1830112*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT,492.61,0625,,88169.53,UMR HCCLAIMPMT CE4261709989068429 1830112*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT
2025-03-21T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24297B1000062926-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",95.07,0625,,88264.60,"SH-SELECTHEALTH, HCCLAIMPMT 24297B1000062926-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-03-24T05:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 241028 363105 PREAUTHORIZED WD,-209.67,0625,,88054.93,IPFS866-412-1823 IPFSPMTCOD 241028 363105 PREAUTHORIZED WD
2025-03-24T05:00:00+00,withdrawal,TRAVELERS BUS INSUR 241028 1811792 PREAUTHORIZED WD,-74.08,0625,,87980.85,TRAVELERS BUS INSUR 241028 1811792 PREAUTHORIZED WD
2025-03-25T05:00:00+00,withdrawal,CHECK 239,-181.86,0625,,87798.99,CHECK 239
2025-03-25T05:00:00+00,deposit,SH-INTERMTN EMPL HCCLAIMPMT 24299B1000008389-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,183.84,0625,,87982.83,SH-INTERMTN EMPL HCCLAIMPMT 24299B1000008389-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-03-25T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24299B1000078160-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",135.14,0625,,88117.97,"SH-SELECTHEALTH, HCCLAIMPMT 24299B1000078160-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-03-26T05:00:00+00,withdrawal,CHECK 238,-320.13,0625,,87797.84,CHECK 238
2025-03-26T05:00:00+00,withdrawal,WORKFORCE SERVIC UTAH UITAX 241030 2106725 PREAUTHORIZED WD,-141.07,0625,,87656.77,WORKFORCE SERVIC UTAH UITAX 241030 2106725 PREAUTHORIZED WD
2025-03-27T05:00:00+00,withdrawal,CHECK 240,-418.60,0625,,87238.17,CHECK 240
2025-03-27T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-5.00,0625,,87233.17,SERVICE CHARGE MONTHLY
2025-03-28T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172201836*4870200 138*870200138\\ PREAUTHORIZED CREDIT,123.71,0625,,87356.88,Regence BCBSU HCCLAIMPMT 0172201836*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-03-28T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24304B1000157226-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",174.36,0625,,87531.24,"SH-SELECTHEALTH, HCCLAIMPMT 24304B1000157226-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-03-28T06:00:00+00,deposit,SH-ARROWHEAD DEN HCCLAIMPMT 24304B1000039865-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,234.97,0625,,87766.21,SH-ARROWHEAD DEN HCCLAIMPMT 24304B1000039865-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-03-28T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W302463434*1411289 245*000087726\\ PREAUTHORIZED CREDIT,290.87,0625,,88057.08,UNITEDHEALTHCARE HCCLAIMPMT W302463434*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-04-01T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24306B1000040917-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",160.79,0625,,88217.87,"SH-SELECTHEALTH, HCCLAIMPMT 24306B1000040917-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-04-01T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24306B1000084901-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",122.14,0625,,88340.01,"SH-SELECTHEALTH, HCCLAIMPMT 24306B1000084901-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-04-02T06:00:00+00,withdrawal,"HENRY SCHEIN, IN AR-EFT REF*6O*1658878\\ PREAUTHORIZED WD",-262.39,0625,,88077.62,"HENRY SCHEIN, IN AR-EFT REF*6O*1658878\\ PREAUTHORIZED WD"
2025-04-03T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 241107 465698325 PREAUTHORIZED WD,-1316.53,0625,,86761.09,INTUIT PAYROLL S QUICKBOOKS 241107 465698325 PREAUTHORIZED WD
2025-04-11T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172210542*4870200 138*870200138\\ PREAUTHORIZED CREDIT,77.95,0625,,86839.04,Regence BCBSU HCCLAIMPMT 0172210542*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-04-11T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W303953133*1411289 245*000087726\\ PREAUTHORIZED CREDIT,138.71,0625,,86977.75,UNITEDHEALTHCARE HCCLAIMPMT W303953133*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-04-14T06:00:00+00,withdrawal,CHECK 242,-1117.24,0625,,85860.51,CHECK 242
2025-04-15T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 242,-17.46,0625,,85843.05,OVERDRAFT FEE FOR OVERDRAFT CHECK # 242
2025-04-15T06:00:00+00,withdrawal,AdvancedMD Fees 241119 76047525 PREAUTHORIZED WD,-317.72,0625,,85525.33,AdvancedMD Fees 241119 76047525 PREAUTHORIZED WD
2025-04-15T06:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 241119 PREAUTHORIZED WD,-12.93,0625,,85512.40,WEBTIMECLOCK.COM WEBTIMECLK 241119 PREAUTHORIZED WD
2025-04-17T06:00:00+00,withdrawal,CHECK 241,-342.09,0625,,85170.31,CHECK 241
2025-04-17T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 241121 465698325 PREAUTHORIZED WD,-855.06,0625,,84315.25,INTUIT PAYROLL S QUICKBOOKS 241121 465698325 PREAUTHORIZED WD
2025-04-18T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 241,-19.91,0625,,84295.34,OVERDRAFT FEE FOR OVERDRAFT CHECK # 241
2025-04-18T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172214766*4870200 138*870200138\\ PREAUTHORIZED CREDIT,104.79,0625,,84400.13,Regence BCBSU HCCLAIMPMT 0172214766*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-04-18T06:00:00+00,deposit,Regence BCBSU - HCCLAIMPMT 0240990180*4870200 138*870200138\\ PREAUTHORIZED CREDIT,142.72,0625,,84542.85,Regence BCBSU - HCCLAIMPMT 0240990180*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-04-22T06:00:00+00,withdrawal,CHECK 243,-543.12,0625,,83999.73,CHECK 243
2025-04-22T06:00:00+00,withdrawal,Mountain View Se Product 241126 PREAUTHORIZED WD,-66.44,0625,,83933.29,Mountain View Se Product 241126 PREAUTHORIZED WD
2025-04-22T06:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 241126 363105 PREAUTHORIZED WD,-150.60,0625,,83782.69,IPFS866-412-1823 IPFSPMTCOD 241126 363105 PREAUTHORIZED WD
2025-04-22T06:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11163839856*136273 9571*000036273\\ PREAUTHORIZED CREDIT,86.94,0625,,83869.63,AARP Supplementa HCCLAIMPMT 11163839856*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2025-04-25T06:00:00+00,withdrawal,CHECK 244,-768.62,0625,,83101.01,CHECK 244
2025-04-25T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172220392*4870200 138*870200138\\ PREAUTHORIZED CREDIT,232.05,0625,,83333.06,Regence BCBSU HCCLAIMPMT 0172220392*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-04-25T06:00:00+00,deposit,Regence BCBSU - HCCLAIMPMT 0240992682*4870200 138*870200138\\ PREAUTHORIZED CREDIT,45.36,0625,,83378.42,Regence BCBSU - HCCLAIMPMT 0240992682*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-04-26T06:00:00+00,fee,SERVICE CHARGE MONTHLY,-5.00,0625,,83373.42,SERVICE CHARGE MONTHLY
2025-04-28T06:00:00+00,deposit,UMR HCCLAIMPMT CE4262110246415432 6571503*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT,228.11,0625,,83601.53,UMR HCCLAIMPMT CE4262110246415432 6571503*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT
2025-05-01T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 241205 465698325 PREAUTHORIZED WD,-874.72,0625,,82726.81,INTUIT PAYROLL S QUICKBOOKS 241205 465698325 PREAUTHORIZED WD
2025-05-02T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W306199656*1411289 245*000087726\\ PREAUTHORIZED CREDIT,117.87,0625,,82844.68,UNITEDHEALTHCARE HCCLAIMPMT W306199656*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-05-02T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172223629*4870200 138*870200138\\ PREAUTHORIZED CREDIT,84.85,0625,,82929.53,Regence BCBSU HCCLAIMPMT 0172223629*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-05-02T06:00:00+00,deposit,Regence BCBSU - HCCLAIMPMT 0240994809*4870200 138*870200138\\ PREAUTHORIZED CREDIT,144.75,0625,,83074.28,Regence BCBSU - HCCLAIMPMT 0240994809*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-05-05T06:00:00+00,withdrawal,CHECK 245,-438.12,0625,,82636.16,CHECK 245
2025-05-07T06:00:00+00,deposit,Optum HCCLAIMPMT 2707888419*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,70.08,0625,,82706.24,Optum HCCLAIMPMT 2707888419*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2025-05-09T06:00:00+00,withdrawal,CHECK 251,-280.21,0625,,82426.03,CHECK 251
2025-05-09T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172228960*4870200 138*870200138\\ PREAUTHORIZED CREDIT,93.99,0625,,82520.02,Regence BCBSU HCCLAIMPMT 0172228960*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-05-13T06:00:00+00,withdrawal,AdvancedMD Fees 241217 76047525 PREAUTHORIZED WD,-285.69,0625,,82234.33,AdvancedMD Fees 241217 76047525 PREAUTHORIZED WD
2025-05-13T06:00:00+00,deposit,Optum HCCLAIMPMT 2716833972*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,128.83,0625,,82363.16,Optum HCCLAIMPMT 2716833972*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2025-05-14T06:00:00+00,withdrawal,COMCAST CABLE 241218 PREAUTHORIZED WD,-363.83,0625,,81999.33,COMCAST CABLE 241218 PREAUTHORIZED WD
2025-05-15T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 241219 465698325 PREAUTHORIZED WD,-587.32,0625,,81412.01,INTUIT PAYROLL S QUICKBOOKS 241219 465698325 PREAUTHORIZED WD
2025-05-15T06:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 241219 PREAUTHORIZED WD,-35.00,0625,,81377.01,WEBTIMECLOCK.COM WEBTIMECLK 241219 PREAUTHORIZED WD
2025-05-15T06:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT 34556097*141128924 5*000087726\\ PREAUTHORIZED CREDIT,68.16,0625,,81445.17,UnitedHealthcare HCCLAIMPMT 34556097*141128924 5*000087726\\ PREAUTHORIZED CREDIT
