Posted Date,Type,Description,Amount,Account,Notes,Balance,Raw Description
2026-01-25T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-35.00,0625-b,,83982.23,SERVICE CHARGE MONTHLY
2026-01-27T05:00:00+00,withdrawal,CHECK 270,-380.41,0625-b,,83601.82,CHECK 270
2026-01-27T05:00:00+00,withdrawal,CARLS JR 1101408 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 475542,-125.32,0625-b,,83476.50,CARLS JR 1101408 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 475542
2026-01-28T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 270,-55.00,0625-b,,83421.50,OVERDRAFT FEE FOR OVERDRAFT CHECK # 270
2026-01-28T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25241B1000082688-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",1079.64,0625-b,,84501.14,"SH-SELECTHEALTH, HCCLAIMPMT 25241B1000082688-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-01-29T05:00:00+00,withdrawal,CHECK 271,-190.77,0625-b,,84310.37,CHECK 271
2026-01-30T05:00:00+00,withdrawal,TEXACO 0305399 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216,-171.42,0625-b,,84138.95,TEXACO 0305399 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216
2026-01-30T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25246B1000141189-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",535.43,0625-b,,84674.38,"SH-SELECTHEALTH, HCCLAIMPMT 25246B1000141189-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-01-30T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172397660*1870200 138*870200138\\ PREAUTHORIZED CREDIT,631.30,0625-b,,85305.68,Regence BCBSU HCCLAIMPMT 0172397660*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-01-30T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W334292960*1411289 245*000087726\\ PREAUTHORIZED CREDIT,938.42,0625-b,,86244.10,UNITEDHEALTHCARE HCCLAIMPMT W334292960*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2026-01-30T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25246B1000074685-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",370.98,0625-b,,86615.08,"SH-SELECTHEALTH, HCCLAIMPMT 25246B1000074685-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-02T05:00:00+00,withdrawal,COMCAST-XFINITY CABLE SVCS 250908 PREAUTHORIZED WD,-141.68,0625-b,,86473.40,COMCAST-XFINITY CABLE SVCS 250908 PREAUTHORIZED WD
2026-02-05T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250911 465698325 PREAUTHORIZED WD,-496.10,0625-b,,85977.30,INTUIT PAYROLL S QUICKBOOKS 250911 465698325 PREAUTHORIZED WD
2026-02-05T05:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT T8921511*141128924 5*000087726\\ PREAUTHORIZED CREDIT,263.37,0625-b,,86240.67,UnitedHealthcare HCCLAIMPMT T8921511*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2026-02-06T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172402141*1870200 138*870200138\\ PREAUTHORIZED CREDIT,447.93,0625-b,,86688.60,Regence BCBSU HCCLAIMPMT 0172402141*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-02-09T05:00:00+00,withdrawal,CHECK 273,-285.82,0625-b,,86402.78,CHECK 273
2026-02-09T05:00:00+00,withdrawal,CHECK 272,-419.27,0625-b,,85983.51,CHECK 272
2026-02-10T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25255B1000083483-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",518.70,0625-b,,86502.21,"SH-SELECTHEALTH, HCCLAIMPMT 25255B1000083483-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-10T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25255B1000040253-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",188.19,0625-b,,86690.40,"SH-SELECTHEALTH, HCCLAIMPMT 25255B1000040253-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-10T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25255B1000028280-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",566.29,0625-b,,87256.69,"SH-SELECTHEALTH, HCCLAIMPMT 25255B1000028280-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-10T05:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT U0148003*141128924 5*000087726\\ PREAUTHORIZED CREDIT,301.47,0625-b,,87558.16,UnitedHealthcare HCCLAIMPMT U0148003*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2026-02-11T05:00:00+00,withdrawal,AdvancedMD Fees 250917 76047525 PREAUTHORIZED WD,-162.82,0625-b,,87395.34,AdvancedMD Fees 250917 76047525 PREAUTHORIZED WD
2026-02-12T05:00:00+00,withdrawal,COSTCO CHECKS 800 955 2 WA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216,-78.54,0625-b,,87316.80,COSTCO CHECKS 800 955 2 WA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216
2026-02-12T05:00:00+00,withdrawal,QuestarGas QuestarGas 250918 PREAUTHORIZED WD,-135.51,0625-b,,87181.29,QuestarGas QuestarGas 250918 PREAUTHORIZED WD
2026-02-12T05:00:00+00,deposit,Optum HCCLAIMPMT 3170358072*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,309.31,0625-b,,87490.60,Optum HCCLAIMPMT 3170358072*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2026-02-13T05:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 250919 PREAUTHORIZED WD,-5.00,0625-b,,87485.60,WEBTIMECLOCK.COM WEBTIMECLK 250919 PREAUTHORIZED WD
2026-02-13T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25260B1000140457-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",356.96,0625-b,,87842.56,"SH-SELECTHEALTH, HCCLAIMPMT 25260B1000140457-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-13T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25260B1000078371-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",539.31,0625-b,,88381.87,"SH-SELECTHEALTH, HCCLAIMPMT 25260B1000078371-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-13T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172406596*1870200 138*870200138\\ PREAUTHORIZED CREDIT,389.71,0625-b,,88771.58,Regence BCBSU HCCLAIMPMT 0172406596*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-02-13T05:00:00+00,deposit,PSHB Utah HCCLAIMPMT 0400021637*1870200 138*870200138\\ PREAUTHORIZED CREDIT,304.78,0625-b,,89076.36,PSHB Utah HCCLAIMPMT 0400021637*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-02-13T05:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11317435297*136273 9571*000036273\\ PREAUTHORIZED CREDIT,316.35,0625-b,,89392.71,AARP Supplementa HCCLAIMPMT 11317435297*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2026-02-17T05:00:00+00,withdrawal,CHECK 274,-362.44,0625-b,,89030.27,CHECK 274
2026-02-17T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25262B1000065676-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",321.94,0625-b,,89352.21,"SH-SELECTHEALTH, HCCLAIMPMT 25262B1000065676-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-17T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25262B1000031006-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",285.34,0625-b,,89637.55,"SH-SELECTHEALTH, HCCLAIMPMT 25262B1000031006-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-19T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250925 465698325 PREAUTHORIZED WD,-1077.50,0625-b,,88560.05,INTUIT PAYROLL S QUICKBOOKS 250925 465698325 PREAUTHORIZED WD
2026-02-19T05:00:00+00,deposit,Optum HCCLAIMPMT 3182892232*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,456.51,0625-b,,89016.56,Optum HCCLAIMPMT 3182892232*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2026-02-20T05:00:00+00,withdrawal,CHECK 275,-255.67,0625-b,,88760.89,CHECK 275
2026-02-20T05:00:00+00,withdrawal,PRACTICE FUSION PRACTICEFU 250926 5627831 PREAUTHORIZED WD,-421.40,0625-b,,88339.49,PRACTICE FUSION PRACTICEFU 250926 5627831 PREAUTHORIZED WD
2026-02-20T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172411075*1870200 138*870200138\\ PREAUTHORIZED CREDIT,521.86,0625-b,,88861.35,Regence BCBSU HCCLAIMPMT 0172411075*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-02-20T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25267B1000102642-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",161.74,0625-b,,89023.09,"SH-SELECTHEALTH, HCCLAIMPMT 25267B1000102642-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-20T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25267B1000055973-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",520.98,0625-b,,89544.07,"SH-SELECTHEALTH, HCCLAIMPMT 25267B1000055973-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-23T05:00:00+00,withdrawal,CHECK 300,-450.57,0625-b,,89093.50,CHECK 300
2026-02-23T05:00:00+00,withdrawal,DOMINO S 7503 801 999 4 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500,-111.13,0625-b,,88982.37,DOMINO S 7503 801 999 4 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500
2026-02-23T05:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 250929 378605 PREAUTHORIZED WD,-131.07,0625-b,,88851.30,IPFS866-412-1823 IPFSPMTCOD 250929 378605 PREAUTHORIZED WD
2026-02-23T05:00:00+00,withdrawal,TRAVELERS BUS INSUR 250929 6645810 PREAUTHORIZED WD,-93.26,0625-b,,88758.04,TRAVELERS BUS INSUR 250929 6645810 PREAUTHORIZED WD
2026-02-24T05:00:00+00,withdrawal,CHECK 301,-396.77,0625-b,,88361.27,CHECK 301
2026-02-24T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-35.00,0625-b,,88326.27,SERVICE CHARGE MONTHLY
2026-02-24T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25269B1000026051-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",490.06,0625-b,,88816.33,"SH-SELECTHEALTH, HCCLAIMPMT 25269B1000026051-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-25T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 301,-23.16,0625-b,,88793.17,OVERDRAFT FEE FOR OVERDRAFT CHECK # 301
2026-02-25T05:00:00+00,withdrawal,CHECK 302,-324.30,0625-b,,88468.87,CHECK 302
2026-02-26T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 302,-26.46,0625-b,,88442.41,OVERDRAFT FEE FOR OVERDRAFT CHECK # 302
2026-02-27T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172416110*1870200 138*870200138\\ PREAUTHORIZED CREDIT,415.16,0625-b,,88857.57,Regence BCBSU HCCLAIMPMT 0172416110*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-02-27T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25274B1000088381-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",338.64,0625-b,,89196.21,"SH-SELECTHEALTH, HCCLAIMPMT 25274B1000088381-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-27T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25274B1000069424-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",162.82,0625-b,,89359.03,"SH-SELECTHEALTH, HCCLAIMPMT 25274B1000069424-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-02-27T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W337085467*1411289 245*000087726\\ PREAUTHORIZED CREDIT,350.86,0625-b,,89709.89,UNITEDHEALTHCARE HCCLAIMPMT W337085467*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2026-03-02T05:00:00+00,withdrawal,CHEESECAKE OREM OREM UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 494300,-220.57,0625-b,,89489.32,CHEESECAKE OREM OREM UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 494300
2026-03-02T05:00:00+00,withdrawal,MCDONALD S F3334 OREM UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 442733,-70.70,0625-b,,89418.62,MCDONALD S F3334 OREM UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 442733
2026-03-05T05:00:00+00,withdrawal,CHECK 303,-145.04,0625-b,,89273.58,CHECK 303
2026-03-05T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 251009 465698325 PREAUTHORIZED WD,-783.00,0625-b,,88490.58,INTUIT PAYROLL S QUICKBOOKS 251009 465698325 PREAUTHORIZED WD
2026-03-06T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 303,-55.00,0625-b,,88435.58,OVERDRAFT FEE FOR OVERDRAFT CHECK # 303
2026-03-06T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000025045742,-5.00,0625-b,,88430.58,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000025045742
2026-03-06T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172420525*1870200 138*870200138\\ PREAUTHORIZED CREDIT,459.90,0625-b,,88890.48,Regence BCBSU HCCLAIMPMT 0172420525*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-03-12T05:00:00+00,withdrawal,CHECK 326,-476.30,0625-b,,88414.18,CHECK 326
2026-03-12T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W338412698*1411289 245*000087726\\ PREAUTHORIZED CREDIT,518.16,0625-b,,88932.34,UNITEDHEALTHCARE HCCLAIMPMT W338412698*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2026-03-13T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 326,-5.00,0625-b,,88927.34,OVERDRAFT FEE FOR OVERDRAFT CHECK # 326
2026-03-13T05:00:00+00,withdrawal,AdvancedMD Fees 251017 76047525 PREAUTHORIZED WD,-403.01,0625-b,,88524.33,AdvancedMD Fees 251017 76047525 PREAUTHORIZED WD
2026-03-16T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 091000017981491,-55.00,0625-b,,88469.33,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 091000017981491
2026-03-17T05:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 251021 PREAUTHORIZED WD,-35.00,0625-b,,88434.33,WEBTIMECLOCK.COM WEBTIMECLK 251021 PREAUTHORIZED WD
2026-03-18T05:00:00+00,withdrawal,COMCAST-XFINITY CABLE SVCS 251022 PREAUTHORIZED WD,-79.41,0625-b,,88354.92,COMCAST-XFINITY CABLE SVCS 251022 PREAUTHORIZED WD
2026-03-18T05:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT U2041907*141128924 5*000087726\\ PREAUTHORIZED CREDIT,637.17,0625-b,,88992.09,UnitedHealthcare HCCLAIMPMT U2041907*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2026-03-19T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000020824242,-29.33,0625-b,,88962.76,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000020824242
2026-03-19T05:00:00+00,withdrawal,SPANISH FORK CIT DEBITS 251023 PREAUTHORIZED WD,-253.51,0625-b,,88709.25,SPANISH FORK CIT DEBITS 251023 PREAUTHORIZED WD
2026-03-19T05:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11335854089*136273 9571*000036273\\ PREAUTHORIZED CREDIT,225.32,0625-b,,88934.57,AARP Supplementa HCCLAIMPMT 11335854089*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2026-03-20T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 124000050964801,-55.00,0625-b,,88879.57,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 124000050964801
2026-03-23T05:00:00+00,withdrawal,CHECK 304,-492.06,0625-b,,88387.51,CHECK 304
2026-03-23T05:00:00+00,withdrawal,PRACTICE FUSION PRACTICEFU 251027 7055569 PREAUTHORIZED WD,-62.13,0625-b,,88325.38,PRACTICE FUSION PRACTICEFU 251027 7055569 PREAUTHORIZED WD
2026-03-24T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000024995007,-35.00,0625-b,,88290.38,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000024995007
2026-03-25T05:00:00+00,withdrawal,OVERDRAFT FEE FOR CONTINUOUS OD ON 10-28-25,-35.00,0625-b,,88255.38,OVERDRAFT FEE FOR CONTINUOUS OD ON 10-28-25
2026-03-26T05:00:00+00,withdrawal,CHECK 304,-180.62,0625-b,,88074.76,CHECK 304
2026-03-26T05:00:00+00,withdrawal,WORKFORCE SERVIC UTAH UITAX 251030 2266200 PREAUTHORIZED WD,-183.24,0625-b,,87891.52,WORKFORCE SERVIC UTAH UITAX 251030 2266200 PREAUTHORIZED WD
2026-03-26T05:00:00+00,withdrawal,OVERDRAFT FEE FOR CONTINUOUS OD ON 10-29-25,-55.00,0625-b,,87836.52,OVERDRAFT FEE FOR CONTINUOUS OD ON 10-29-25
2026-03-26T05:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11339479893*136273 9571*000036273\\ PREAUTHORIZED CREDIT,363.75,0625-b,,88200.27,AARP Supplementa HCCLAIMPMT 11339479893*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2026-03-27T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 124000058154721,-35.00,0625-b,,88165.27,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 124000058154721
2026-03-27T05:00:00+00,withdrawal,OVERDRAFT FEE FOR CONTINUOUS OD ON 10-30-25,-24.17,0625-b,,88141.10,OVERDRAFT FEE FOR CONTINUOUS OD ON 10-30-25
2026-03-27T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-24.91,0625-b,,88116.19,SERVICE CHARGE MONTHLY
2026-03-27T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172434015*1870200 138*870200138\\ PREAUTHORIZED CREDIT,225.95,0625-b,,88342.14,Regence BCBSU HCCLAIMPMT 0172434015*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-03-27T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W339984390*1411289 245*000087726\\ PREAUTHORIZED CREDIT,1001.95,0625-b,,89344.09,UNITEDHEALTHCARE HCCLAIMPMT W339984390*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2026-03-30T06:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 251103 378605 PREAUTHORIZED WD,-211.42,0625-b,,89132.67,IPFS866-412-1823 IPFSPMTCOD 251103 378605 PREAUTHORIZED WD
2026-03-30T06:00:00+00,withdrawal,TRAVELERS BUS INSUR 251103 9535474 PREAUTHORIZED WD,-129.60,0625-b,,89003.07,TRAVELERS BUS INSUR 251103 9535474 PREAUTHORIZED WD
2026-03-30T06:00:00+00,withdrawal,OVERDRAFT FEE FOR CONTINUOUS OD ON 10-31-25,-7.32,0625-b,,88995.75,OVERDRAFT FEE FOR CONTINUOUS OD ON 10-31-25
2026-03-30T06:00:00+00,deposit,Optum HCCLAIMPMT 3247797125*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,401.11,0625-b,,89396.86,Optum HCCLAIMPMT 3247797125*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2026-03-31T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 101000017712137,-55.00,0625-b,,89341.86,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 101000017712137
2026-03-31T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000020469109,-16.45,0625-b,,89325.41,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000020469109
2026-03-31T06:00:00+00,withdrawal,OVERDRAFT FEE FOR CONTINUOUS OD ON 11-03-25,-5.00,0625-b,,89320.41,OVERDRAFT FEE FOR CONTINUOUS OD ON 11-03-25
2026-03-31T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25304B1000104774-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",150.31,0625-b,,89470.72,"SH-SELECTHEALTH, HCCLAIMPMT 25304B1000104774-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-03-31T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25304B1000051186-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",87.58,0625-b,,89558.30,"SH-SELECTHEALTH, HCCLAIMPMT 25304B1000051186-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-03-31T06:00:00+00,deposit,SH-INTERMTN EMPL HCCLAIMPMT 25304B1000012616-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,354.48,0625-b,,89912.78,SH-INTERMTN EMPL HCCLAIMPMT 25304B1000012616-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2026-04-01T06:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11342325742*136273 9571*000036273\\ PREAUTHORIZED CREDIT,400.31,0625-b,,90313.09,AARP Supplementa HCCLAIMPMT 11342325742*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2026-04-02T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 251106 465698325 PREAUTHORIZED WD,-839.11,0625-b,,89473.98,INTUIT PAYROLL S QUICKBOOKS 251106 465698325 PREAUTHORIZED WD
2026-04-02T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 251106 465698325 PREAUTHORIZED WD,-703.03,0625-b,,88770.95,INTUIT PAYROLL S QUICKBOOKS 251106 465698325 PREAUTHORIZED WD
2026-04-03T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172439127*1870200 138*870200138\\ PREAUTHORIZED CREDIT,513.14,0625-b,,89284.09,Regence BCBSU HCCLAIMPMT 0172439127*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-04-03T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25309B1000169853-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",727.35,0625-b,,90011.44,"SH-SELECTHEALTH, HCCLAIMPMT 25309B1000169853-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-04-06T06:00:00+00,withdrawal,ANOTHER ADVENTUR SALE 251110 PREAUTHORIZED WD,-85.65,0625-b,,89925.79,ANOTHER ADVENTUR SALE 251110 PREAUTHORIZED WD
2026-04-06T06:00:00+00,check,CHECK 305,-916.09,0625-b,,89009.70,CHECK 305
2026-04-10T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172443931*1870200 138*870200138\\ PREAUTHORIZED CREDIT,310.59,0625-b,,89320.29,Regence BCBSU HCCLAIMPMT 0172443931*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-04-13T06:00:00+00,withdrawal,MCDONALD S F22757 SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 442733,-170.33,0625-b,,89149.96,MCDONALD S F22757 SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 442733
2026-04-14T06:00:00+00,withdrawal,AdvancedMD Fees 251118 76047525 PREAUTHORIZED WD,-280.62,0625-b,,88869.34,AdvancedMD Fees 251118 76047525 PREAUTHORIZED WD
2026-04-14T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25318B1000078793-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",239.54,0625-b,,89108.88,"SH-SELECTHEALTH, HCCLAIMPMT 25318B1000078793-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-04-14T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25318B1000037020-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",170.69,0625-b,,89279.57,"SH-SELECTHEALTH, HCCLAIMPMT 25318B1000037020-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-04-14T06:00:00+00,deposit,SH-PROVO CITY CO HCCLAIMPMT 25318B1000011547-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,258.01,0625-b,,89537.58,SH-PROVO CITY CO HCCLAIMPMT 25318B1000011547-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2026-04-15T06:00:00+00,withdrawal,MountainViewSelf 8014916882 251119 PREAUTHORIZED WD,-145.67,0625-b,,89391.91,MountainViewSelf 8014916882 251119 PREAUTHORIZED WD
2026-04-15T06:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 251119 PREAUTHORIZED WD,-5.00,0625-b,,89386.91,WEBTIMECLOCK.COM WEBTIMECLK 251119 PREAUTHORIZED WD
2026-04-16T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 251120 465698325 PREAUTHORIZED WD,-2625.02,0625-b,,86761.89,INTUIT PAYROLL S QUICKBOOKS 251120 465698325 PREAUTHORIZED WD
2026-04-16T06:00:00+00,withdrawal,SPANISH FORK CIT DEBITS 251120 PREAUTHORIZED WD,-140.43,0625-b,,86621.46,SPANISH FORK CIT DEBITS 251120 PREAUTHORIZED WD
2026-04-16T06:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT 46720649*411289242 5*000087726\\ PREAUTHORIZED CREDIT,498.29,0625-b,,87119.75,UnitedHealthcare HCCLAIMPMT 46720649*411289242 5*000087726\\ PREAUTHORIZED CREDIT
